5.820001394859392052e-02
1.417566598001976097e-01
1.302961067718098886e-01
1.698013213773783558e-01
1.818905487703267321e-01
1.285927297360985599e-01
1.610342864254425965e-01
9.940929198258967314e-02
7.038762677278562196e-02
7.247007970199868809e-02
6.660710438041116122e-02
1.797079165378635823e-01
9.879569211019764707e-02
3.297661374892450759e-02
7.951248399336054845e-03
1.422150318989391649e-02
2.065722744870809174e-02
1.293771194849118941e-02
3.790491068154966392e-02
4.447086739745975681e-02
6.640199521867237720e-02
3.629371141539926293e-02
6.314686213042751406e-02
6.907746593787805756e-02
5.322631395813635924e-02
2.351782893626229165e-01
1.551030660900561131e-01
1.667553104914040463e-01
1.744746998043476549e-01
3.883088782355863522e-01
1.415309420300414400e+00
2.119470929283409077e-01
1.307459253299894764e+00
1.523306640319402661e+00
9.177816738427090337e-01
8.600294589495602882e-01
9.340198066008305045e-01
8.756579997674540650e-01
4.365163016741386848e-01
1.092352787802075981e-01
