5.820347891131682355e-02
1.424593678922858875e-01
1.325079595929889442e-01
1.676420963965662425e-01
1.869880025180212513e-01
1.253818069445439831e-01
1.632324618735690458e-01
9.887774909787339084e-02
6.845057996300227265e-02
7.420218872814773881e-02
6.670859774290076316e-02
1.837258359739503966e-01
9.704425070850218604e-02
3.445947446740495884e-02
7.033594732151909196e-03
1.464932187756686800e-02
2.178269312288248771e-02
1.384430297386680248e-02
3.733740772726875518e-02
4.494927556590061490e-02
6.650204422681492422e-02
3.786635923405293896e-02
6.615644223312681926e-02
7.218884754985005481e-02
5.720114634218237404e-02
2.356744774645138096e-01
1.513706895879353698e-01
1.601866335437481803e-01
1.711902215883439327e-01
3.902708648728506757e-01
1.397760428054454662e+00
2.111483116033541774e-01
1.306037197370787162e+00
1.542519708338738083e+00
9.025004757702633773e-01
8.513600937505292343e-01
9.363067745760491611e-01
8.869743868470619796e-01
4.360992028930356090e-01
1.087496419254378593e-01
